,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
Variables,All Items,Food,Food Excl Food Servicing Services,Bread & Cereals,Meat,Fish & Seafood,"Milk, Cheese & Eggs",Oils & Fats,Fruits,Vegetables,"Sugar, Preserves & Confectionery",Non-alcoholic Beverages,Other Food,Food Servicing Services,Restaurant Food,Fast Food,Hawker Food (Incl. Food Courts),Catered Food,Clothing & Footwear,Housing & Utilities,Accommodation,Fuel & Utilities,Household Durables And Services,Household Durables,Household Services & Supplies,Health Care,"Medical Products, Appliances & Equipment",Medical & Dental Treatment,Transport,Private Road Transport,Public Road Transport,Other Travel & Transport,Communication,Recreation & Culture,Recreation & Entertainment,"Newspapers, Books & Stationery",Holiday Expenses,Education,Tuition & Other Fees,School Textbooks & Related Study Guides,Miscellaneous Goods & Services,Personal Care,Alcoholic Drinks & Tobacco,Personal Effects,Other Miscellaneous Expenditure,All Items Less Imputed Rentals On Owner-occupied Accommodation,All Items Less Accommodation,MAS Core Inflation Measure
2002 May,75.424,74.471,69.253,67.787,64.628,73.137,60.889,61.243,69.212,75.149,76.192,76.516,74.923,78.496,73.943,83.019,79.286,na,93.898,65.479,65.9,68.974,86.176,98.162,82.685,70.813,78.646,68.305,75.052,75.206,80.259,87.259,105.379,91.12,106.875,81.118,79.891,67.146,67.023,70.802,77.128,91.336,59.905,95.65,na,na,77.978,79.187
2002 Jun,75.378,74.39,69.065,67.761,64.569,72.685,60.964,61.719,68.503,74.914,75.76,76.835,74.803,78.509,74.021,83.019,79.283,na,90.671,65.479,65.9,68.974,85.688,97.144,82.546,70.874,78.857,68.306,74.716,74.664,80.259,87.537,105.534,92.842,106.614,81.108,83.487,67.146,67.023,70.802,76.981,91.285,60.341,92.325,na,na,77.922,79.19
2002 Jul,75.4,74.255,68.863,67.572,64.506,72.689,61.192,61.765,68.101,73.745,76.107,76.616,75.041,78.433,74.059,83.198,79.153,na,95.624,65.791,65.716,71.097,86.09,97.853,82.753,71.055,79.064,68.478,75.212,74.414,82.216,87.563,105.507,90.508,106.792,81.108,78.744,68.075,67.981,71.079,75.156,92.163,54.609,96.455,na,na,77.987,79.294
2002 Aug,75.347,74.13,68.651,67.832,64.266,72.955,61.219,61.372,68.484,71.217,76.327,76.789,74.745,78.383,74.045,83.198,79.088,na,95.282,65.786,65.71,71.097,86.204,97.931,82.9,71.012,78.916,68.478,75.186,74.358,82.216,88.214,105.17,90.638,107.015,81.108,78.838,68.075,67.981,71.079,75.006,92.058,54.618,96.189,na,na,77.923,79.227
2002 Sep,75.253,74.378,69.176,68.46,63.989,73.538,60.597,60.907,68.661,74.416,76.387,76.928,75.041,78.391,74.145,82.618,79.128,na,94.639,65.787,65.711,71.097,86.172,97.825,82.92,71.12,78.978,68.605,74.33,72.993,82.216,88.197,105.179,90.569,106.695,81.108,78.934,68.075,67.981,71.079,74.666,91.741,54.578,94.041,na,na,77.809,79.265
2002 Oct,75.232,74.085,68.544,68.468,63.869,71.891,60.567,61.006,69.146,71.64,76.549,76.996,74.881,78.392,74.138,83.533,79.045,na,94.894,65.912,65.57,72.191,85.789,96.825,82.954,71.404,78.996,69,74.455,73.197,82.216,87.995,105.179,90.682,106.46,81.136,79.324,68.085,67.991,71.079,74.778,91.656,54.586,95.471,na,na,77.811,79.238
2002 Nov,75.4,74.187,68.685,68.355,64.058,71.348,60.58,61.172,69.439,73.391,76.605,76.748,74.801,78.458,74.047,83.751,79.139,na,96.12,65.956,65.57,72.399,85.87,96.975,82.989,71.407,79.007,69,74.356,73.021,82.216,88.89,104.95,91.801,106.992,81.136,81.144,68.22,67.991,74.316,74.712,91.53,54.592,95.233,na,na,78.015,79.487
2002 Dec,75.396,74.314,68.921,68.311,64.04,71.106,60.473,62.172,69.441,75.743,76.222,76.859,74.697,78.493,74.209,83.751,79.142,na,93.835,65.947,65.558,72.399,85.95,97.197,82.973,71.438,79.115,69,73.947,72.37,82.216,88.782,104.832,92.786,106.675,81.302,83.278,68.22,67.991,74.316,74.767,91.602,54.903,94.998,na,na,78.012,79.564
2003 Jan,75.614,75.057,70.312,68.314,66.196,75.027,60.918,62.224,69.505,76.771,77.017,76.958,74.924,78.673,75.001,83.894,79.165,na,94.294,65.325,65.393,70.081,85.825,96.924,82.947,71.71,79.513,69.223,74.327,72.876,82.397,88.92,106.685,92.283,106.879,82.238,81.884,68.661,68.441,74.556,75.392,92.356,55.741,94.649,na,na,78.308,79.839
2003 Feb,75.475,74.66,69.399,67.977,65.6,73.354,61.216,63.171,69.739,72.665,76.717,77.262,75.057,78.722,75.055,84.388,79.171,na,92.627,65.348,65.393,70.187,85.768,96.916,82.852,71.737,79.606,69.223,74.612,73.338,82.397,88.532,106.623,92.204,106.73,82.238,81.838,68.667,68.447,74.556,75.307,92.182,55.739,94.365,na,na,78.141,79.595
2003 Mar,75.685,74.241,68.444,68.055,65.41,71.087,61.064,63.408,69.723,68.752,76.747,77.333,75.069,78.766,75.06,84.404,79.229,na,95.732,65.385,65.393,70.356,85.636,96.784,82.711,71.749,79.648,69.223,75.138,74.392,82.005,88.287,106.792,91.588,106.369,82.303,80.868,68.687,68.468,74.556,78.73,91.917,62.851,97.927,na,na,78.395,79.754
2003 Apr,75.839,74.702,69.421,68.643,65.542,71.571,61.087,62.553,69.494,75.412,76.757,77.28,74.981,78.781,74.957,84.404,79.277,na,95.543,66.416,65.179,75.967,85.809,97.25,82.685,71.918,79.751,69.421,74.484,73.36,82.005,87.784,106.792,90.029,106.456,82.527,77.665,68.808,68.586,74.724,79.034,91.92,63.858,96.417,na,na,78.624,80.136
2003 May,75.358,74.866,69.822,69.631,66.473,72.008,61.196,62.897,69.942,74.429,77.098,77.641,74.909,78.741,74.892,83.903,79.286,na,94.975,65.462,65.179,71.495,85.741,97.063,82.699,71.883,79.631,69.421,73.938,72.5,82.005,87.154,106.551,87.824,106.205,82.527,73.493,68.835,68.586,75.377,78.702,91.113,63.854,96.015,na,na,78.043,79.583
2003 Jun,75.133,74.653,69.351,69.7,66.933,72.042,61.462,62.873,69.734,69.723,76.927,77.483,75.106,78.751,74.949,83.917,79.284,na,90.496,65.462,65.179,71.495,85.467,96.578,82.558,71.964,79.713,69.502,74.041,72.665,82.005,87.193,106.613,87.754,106.041,82.679,73.435,68.835,68.586,75.377,78.415,91.054,63.818,93.408,na,na,77.771,79.257
2003 Jul,75.602,74.723,69.345,69.549,67.169,71.137,61.591,62.62,70.312,70.328,77.243,77.827,74.829,78.885,75.756,83.873,79.258,na,94.893,65.674,64.979,73.21,85.65,96.803,82.722,72.263,79.951,69.829,74.295,73.079,82.005,86.818,106.66,86.86,106.157,82.567,71.614,71.137,70.969,75.87,80.877,92.093,67.975,95.67,na,na,78.377,79.89
2003 Aug,75.691,74.722,69.299,70.211,67.07,71.553,61.692,62.661,70.561,68.255,77.303,77.698,74.576,78.924,75.76,83.873,79.309,na,95.066,65.676,64.981,73.21,85.881,97.396,82.71,72.267,79.967,69.828,74.271,73.046,82.005,86.524,106.987,87.586,106.029,82.567,73.142,71.073,70.902,75.87,80.948,91.796,67.96,97.577,na,na,78.484,80.015
2003 Sep,75.771,74.81,69.542,70.642,67.37,71.529,61.835,62.575,69.951,69.313,77.719,78.267,74.841,78.878,75.76,83.873,79.246,na,94.102,65.675,64.98,73.21,85.605,96.825,82.627,72.282,80.018,69.828,74.005,72.621,82.005,86.578,106.918,89.322,105.866,82.584,76.686,71.073,70.902,75.87,80.655,91.767,68.016,94.404,na,na,78.581,80.177
2003 Oct,75.719,74.842,69.564,70.761,67.246,71.194,61.831,63.041,70.089,69.97,77.736,78.008,74.762,78.917,75.838,83.916,79.275,na,93.792,65.192,64.803,71.584,85.403,96.302,82.642,72.375,80.195,69.888,74.069,72.718,82.005,86.784,106.871,89.564,105.678,82.754,77.257,71.079,70.904,75.965,81.141,92.433,68.039,96.842,na,na,78.552,80.132
2003 Nov,75.822,74.995,69.794,70.94,68.272,70.444,61.799,62.946,70.492,71.235,77.725,77.861,73.846,79.004,76.037,83.921,79.339,na,95.931,64.942,64.803,70.416,85.63,96.855,82.65,72.408,80.324,69.882,74.125,72.8,82.005,87.175,105.976,90.166,105.838,82.705,78.341,71.082,70.907,75.965,81.005,91.861,68.035,97.573,na,na,78.678,80.264
2003 Dec,75.958,75.181,70.162,70.864,68.507,70.894,61.702,63.36,70.98,72.736,77.898,77.799,74.277,79.034,76.178,83.98,79.337,na,95.105,64.942,64.803,70.416,85.571,96.752,82.619,72.274,79.857,69.882,74.236,72.976,82.005,87.224,105.708,91.518,105.833,82.857,80.976,71.082,70.907,75.965,80.791,91.609,68.044,96.235,na,na,78.842,80.43
2004 Jan,76.122,75.929,71.244,71.231,70.183,75.427,62.316,62.575,71.41,71.44,77.995,78.073,73.099,79.482,77.428,84.793,79.54,87.311,95.379,62.419,61.309,71.108,86.385,98.167,82.879,75.884,80.165,74.79,75.542,75.002,82.023,87.964,106.534,91.175,106.343,90.567,77.821,71.459,71.278,76.448,81.95,91.519,69.429,98.112,na,na,79.724,81.163
2004 Feb,76.999,76.129,71.699,71.613,70.792,72.87,63.64,64.395,72.018,74.971,77.382,78.931,74.262,79.472,77.25,84.775,79.572,87.311,93.538,66.151,66.141,71.379,86.423,98.289,82.871,76.012,80.794,74.788,75.749,75.297,82.024,87.738,106.585,91,106.396,90.583,77.414,72.189,72.043,76.448,82.113,91.652,69.491,98.799,na,na,79.839,81.244
2004 Mar,76.434,75.8,70.971,71.729,70.321,72.091,63.725,64.628,72.207,70.308,77.773,78.898,74.258,79.472,77.224,84.881,79.568,87.311,94.563,63.869,63.137,71.379,86.262,97.848,82.865,75.986,80.588,74.809,74.862,74.06,82.023,87.498,106.55,91.025,106.443,90.583,77.426,72.222,72.078,76.448,84.765,91.634,76.618,97.936,na,na,79.744,81.344
2004 Apr,76.949,75.781,70.797,71.785,70.041,71.289,63.622,64.832,71.5,70.648,78.406,79.252,74.382,79.579,77.435,85.128,79.639,87.311,96.208,66.038,65.756,72.189,86.21,97.553,82.949,76.063,81.037,74.79,75.008,74.283,82.036,86.463,106.469,90.595,106.461,90.597,76.527,72.23,72.085,76.448,85.297,92.544,76.62,99.137,na,na,79.855,81.436
2004 May,77.133,75.878,71.037,72.071,70.139,71.557,63.784,65.139,71.308,71.458,78.492,79.464,74.425,79.558,77.438,85.089,79.614,87.311,95.002,66.035,65.752,72.189,86.262,97.768,82.911,75.877,80.115,74.793,75.829,75.44,82.037,85.982,106.6,91.322,106.169,90.597,78.256,72.23,72.085,76.448,85.162,92.435,76.425,98.909,na,na,80.077,81.501
2004 Jun,76.53,75.91,71.096,72.256,70.29,72.304,64.024,65.113,71.358,70.041,78.558,79.448,74.71,79.57,77.534,85.245,79.593,87.311,91.999,63.83,62.789,72.394,86.148,97.504,82.877,75.905,80.255,74.793,75.708,75.262,82.037,86.44,106.582,91.28,105.795,90.597,78.478,72.27,72.127,76.448,84.514,92.469,76.462,93.136,na,na,79.927,81.355
2004 Jul,77.144,76.055,71.42,72.416,70.411,72.989,63.921,64.838,71.53,71.33,78.464,79.314,74.869,79.567,77.528,85.245,79.59,87.311,92.794,66.045,65.379,73.503,86.084,97.331,82.874,76.201,81.347,74.884,76.287,76.088,82.037,85.673,106.607,90.769,105.381,90.793,77.726,72.299,72.148,76.654,84.824,92.959,76.401,94.096,na,na,80.162,81.494
2004 Aug,77.045,76.152,71.61,72.128,70.671,73.183,67.422,65.251,70.936,69.819,78.68,79.526,74.683,79.587,77.56,85.245,79.609,87.311,95.416,66.043,65.377,73.503,83.24,98.449,77.661,76.234,81.51,74.883,75.949,75.603,82.037,86.272,106.673,90.46,105.175,90.615,77.304,72.501,72.359,76.654,85.226,93.066,76.367,97.229,na,na,80.043,81.426
2004 Sep,77.202,77.186,73.649,72.229,73.095,73.163,81.218,65.375,70.283,71.071,78.942,79.41,75.271,79.791,77.651,85.245,79.86,87.311,95.093,65.821,65.085,73.503,83.218,98.072,77.843,76.227,81.502,74.876,75.755,75.335,82.037,86.083,106.63,90.708,105.09,90.615,77.881,72.517,72.359,77.014,84.814,92.864,76.418,94.123,na,na,80.291,81.771
2004 Oct,77.174,76.904,72.816,72.485,75.717,72.494,69.844,65.413,70.525,71.454,78.91,79.334,75.369,79.962,77.945,85.141,80.028,87.311,94.741,66.169,65.423,73.908,83.252,97.553,78.192,76.163,81.171,74.881,75.296,74.708,82.037,85.375,106.854,90.797,104.832,90.543,78.291,73.221,73.055,77.91,84.711,92.533,76.461,94.33,na,na,80.19,81.757
2004 Nov,77.153,76.932,72.577,72.485,75.939,72.169,65.288,65.274,70.93,73.172,78.791,79.829,75.913,80.209,77.945,85.141,80.359,87.311,95.295,66.133,65.396,73.837,83.236,97.595,78.143,76.194,81.311,74.883,74.762,73.955,82.042,85.59,106.576,91.47,105.773,90.731,78.853,73.223,73.057,77.91,84.845,92.689,76.422,95.01,na,na,80.17,81.866
2004 Dec,76.954,76.891,72.493,72.573,75.546,72.687,65.085,65.182,71.121,72.193,78.235,80.12,75.789,80.205,78.202,85.141,80.292,87.311,94.515,66.156,65.381,73.992,83.208,97.482,78.162,76.204,81.259,74.911,73.932,72.782,82.043,86.177,106.327,91.405,105.354,90.747,79.06,73.223,73.057,77.91,84.532,92.497,76.294,93.462,na,na,79.934,81.79
2005 Jan,76.42,77.122,73.057,72.628,75.232,74.492,65.852,65.529,71.311,73.797,78.287,79.729,75.203,80.162,78.333,85.141,80.202,87.311,94.559,63.124,61.259,74.442,83.739,97.441,79.04,76.288,81.459,74.963,73.883,72.711,82.111,85.157,106.213,90.966,105.681,90.771,77.887,74.021,73.885,78.093,84.99,93.263,76.404,93.949,na,na,80.092,81.994
2005 Feb,76.982,77.425,73.635,72.808,76.518,77.688,66.018,65.103,71.797,70.993,78.673,80.189,75.539,80.237,78.939,85.141,80.158,87.311,94.294,66.259,65.385,74.442,83.741,97.22,79.17,76.288,81.393,74.981,73.004,71.475,82.11,85.481,105.841,91.102,105.642,90.733,78.206,74.025,73.889,78.093,84.619,93.248,76.235,91.198,na,na,79.966,82.062
2005 Mar,76.757,76.937,72.74,73,75.754,73.009,65.427,65.374,71.68,71.967,78.82,80.016,75.532,80.085,78.344,85.141,80.097,87.311,96.431,65.058,63.804,74.442,83.984,97.186,79.579,76.204,80.438,75.123,72.604,70.862,82.265,85.456,105.485,90.534,105.02,90.733,77.554,74.048,73.913,78.093,88.895,92.83,86.783,94.352,na,na,80.003,82.21
2005 Apr,77.229,77.075,72.971,73.03,75.239,73.776,65.716,65.13,70.923,73.336,79.649,80.302,75.954,80.147,78.697,85.232,80.086,87.706,97.356,65.982,65.462,72.934,81.819,97.904,75.688,76.385,80.711,75.279,73.768,72.497,82.268,85.106,105.305,91.89,104.798,90.733,80.515,74.169,74.039,78.093,88.903,92.702,86.768,94.969,na,na,80.249,82.219
2005 May,77.105,77.146,73.079,72.704,75.238,73.712,65.934,65.53,70.477,74.797,79.675,80.522,75.809,80.186,78.663,85.669,80.107,87.706,94.568,65.974,65.453,72.934,81.977,97.558,76.14,76.271,80.258,75.254,73.281,71.816,82.268,85.124,105.277,92.388,105.872,90.804,80.633,74.169,74.039,78.093,88.441,92.358,86.772,92.394,na,na,80.102,82.165
2005 Jun,76.402,77.129,73.042,72.88,74.913,73.604,66.26,65.167,70.839,74.223,79.738,80.5,76.233,80.186,78.663,85.669,80.106,87.706,91.28,63.653,62.398,72.934,81.888,97.107,76.253,76.332,80.474,75.273,72.833,71.19,82.268,85.11,105.429,91.946,105.874,90.802,79.726,74.293,74.169,78.093,88.204,92.226,86.724,90.946,na,na,79.85,81.97
2005 Jul,77.203,77.217,73.127,73.134,74.847,73.864,66.255,65.303,70.954,73.884,79.952,80.824,76.398,80.276,79.015,85.697,80.141,87.706,91.129,67.097,65.48,77.881,81.956,96.958,76.448,76.529,81.084,75.364,73.029,71.082,83.383,84.592,105.364,91.418,105.963,90.817,78.57,74.94,74.844,78.136,88.42,92.273,86.807,92.63,na,na,80.214,82.422
2005 Aug,77.568,77.308,73.182,72.685,74.843,74.86,66.633,65.828,70.749,73.36,79.727,80.682,76.413,80.397,79.168,85.697,80.265,87.706,94.576,67.084,65.464,77.881,81.913,97.023,76.343,76.524,81.037,75.37,74.111,72.604,83.382,84.176,105.182,91.642,105.876,90.843,79.093,75.239,75.158,78.136,89.143,92.513,86.757,98.084,na,na,80.656,82.681
2005 Sep,77.678,77.273,73.152,73.245,75.02,74.25,66.563,66.031,70.866,72.493,80.567,80.854,76.91,80.358,79.168,85.416,80.238,87.706,94.149,66.758,65.008,77.973,81.914,97.09,76.305,76.58,81.214,75.395,74.978,73.823,83.383,83.862,104.933,92.296,105.599,90.843,80.66,75.446,75.354,78.57,88.88,92.862,86.767,94.519,na,na,80.878,82.731
2005 Oct,77.994,77.478,73.568,73.299,76.222,74.869,66.797,65.394,70.769,73.463,80.798,80.471,76.675,80.389,79.165,85.557,80.268,87.706,95.45,67.786,65.496,80.919,81.759,96.746,76.251,76.743,81.21,75.602,74.479,73.129,83.401,83.364,104.766,93.284,105.526,90.927,82.722,75.641,75.486,80.124,88.972,92.947,86.81,94.607,na,na,81.164,83.185
2005 Nov,77.899,77.52,73.609,73.426,76.407,74.796,66.585,65.148,70.63,73.691,80.994,80.411,77.23,80.432,79.17,85.557,80.324,87.706,96.976,67.91,65.495,81.481,82.014,97.54,76.209,76.784,81.379,75.609,73.209,71.356,83.391,83.382,105.199,93.253,105.708,91.076,82.474,75.646,75.491,80.124,89.273,93.117,86.918,96.201,na,na,81.049,83.363
2005 Dec,77.924,77.699,73.834,73.597,76.56,74.642,66.533,65.244,70.663,75.147,80.833,80.646,77.577,80.572,79.745,85.557,80.375,87.706,95.31,67.936,65.528,81.481,82.027,97.563,76.217,76.644,80.714,75.605,73.063,71.146,83.391,83.648,105.397,94.088,105.681,91.219,84.171,75.656,75.484,80.521,88.739,92.688,86.768,93.736,na,na,81.072,83.43
2006 Jan,77.744,78.427,75.343,73.804,77.129,79.754,67.091,65.458,70.739,78.478,80.937,80.203,76.961,80.655,79.119,86.353,80.564,87.706,93.653,66.715,62.966,84.741,81.808,97.045,76.16,76.862,81.473,75.683,72.601,70.435,83.577,83.729,105.269,93.374,105.791,91.228,82.618,76.612,76.483,80.554,89.452,92.815,86.789,95.034,na,na,81.354,83.884
2006 Feb,77.899,77.901,74.14,74.011,76.662,76.11,67.077,66.168,71.099,73.309,81.637,81.049,77.508,80.688,79.121,86.353,80.608,87.706,95.506,68.748,65.57,84.987,82.01,97.558,76.193,76.828,81.94,75.519,71.756,69.254,83.577,83.69,105.351,92.355,105.354,91.356,80.861,76.594,76.464,80.554,89.867,93.325,86.799,96.647,na,na,81.034,83.725
2006 Mar,77.64,77.902,73.785,74.036,76.321,75.572,66.717,66.242,71.691,71.135,83.045,80.888,77.837,80.981,79.156,86.353,80.991,87.706,96.976,67.501,63.928,84.987,82.137,97.843,76.234,76.797,81.803,75.516,71.783,69.288,83.62,83.06,104.384,92.296,105.312,91.395,80.765,76.578,76.447,80.554,89.834,93.139,86.876,96.802,na,na,81.042,83.712
2006 Apr,78.063,78.213,74.22,73.997,76.458,75.442,67.034,66.148,71.553,73.861,85.838,80.983,77.901,81.188,79.783,86.297,81.124,87.706,96.738,68.567,65.68,83.796,81.938,97.232,76.263,77.051,82.45,75.668,72.781,70.679,83.629,83.163,104.067,91.727,105.342,91.463,79.56,76.671,76.545,80.554,90.011,93.401,86.905,97.248,na,na,81.211,83.673
2006 May,77.946,78.364,74.48,73.675,76.831,76.024,67.068,66.561,71.418,74.303,89.21,80.87,78.069,81.251,79.774,86.837,81.161,87.706,95.62,68.563,65.676,83.796,81.811,97.012,76.184,77.129,82.713,75.698,72.613,70.421,83.629,84.24,104.579,90.596,104.896,91.744,77.543,76.674,76.549,80.554,89.789,93.117,86.832,96.558,na,na,81.071,83.555
2006 Jun,77.456,78.482,74.626,73.696,76.731,76.349,67.451,66.651,71.4,74.513,88.49,82,77.661,81.345,79.802,86.837,81.28,87.706,92.293,67.269,64.061,83.49,81.708,96.576,76.267,77.133,82.735,75.697,71.844,69.345,83.629,84.308,103.982,90.586,104.216,91.856,78.054,76.679,76.554,80.554,89.939,93.089,87.787,94.464,na,na,80.795,83.436
2006 Jul,78.042,78.649,74.843,73.48,76.486,78.354,67.576,66.725,71.506,73.438,88.35,82.583,77.999,81.469,80.3,86.837,81.327,87.706,94.682,68.866,65.701,85.07,81.87,96.96,76.308,77.207,82.628,75.819,72.629,69.59,86.05,84.484,104.356,89.792,104.01,91.764,76.621,77.241,77.121,80.995,90.204,93.199,87.897,96.004,na,na,81.18,83.849
2006 Aug,78.085,78.637,74.723,73.414,76.288,78.028,67.528,66.612,71.842,73.11,88.556,82.921,77.04,81.547,80.3,86.837,81.432,87.706,96.53,68.852,65.743,84.861,81.803,96.735,76.329,77.177,82.479,75.819,72.596,69.108,87.32,84.019,104.119,89.62,103.829,91.764,76.417,77.332,77.217,80.995,90.746,93.02,88.144,98.518,na,na,81.224,83.977
2006 Sep,78.017,78.622,74.812,74.161,76.153,77.131,67.236,66.481,72.678,73.633,88.567,82.784,78.252,81.446,80.349,86.837,81.285,87.706,95.42,68.482,65.306,84.692,81.671,96.42,76.297,77.27,82.734,75.871,72.565,69.071,87.32,83.755,104.058,90.129,103.787,91.764,77.494,77.647,77.546,80.995,90.533,93.162,88.118,96.261,na,na,81.228,83.984
2006 Oct,78.322,78.664,74.787,74.073,75.983,77.217,67.679,66.314,72.563,73.169,88.357,83.187,78.717,81.543,80.861,86.896,81.287,87.706,95.964,69.029,65.703,85.794,81.803,96.648,76.378,77.371,82.89,75.956,72.83,69.169,88.072,84.132,104.007,90.893,103.835,91.764,79.019,77.854,77.65,83.451,91.106,93.29,88.07,99.229,na,na,81.517,84.305
2006 Nov,78.322,78.788,75.012,74.226,76.453,76.064,67.459,66.279,73.211,75.424,88.787,83.346,78.385,81.583,80.968,87.129,81.295,87.706,96.204,69.054,65.733,85.802,81.943,96.786,76.525,77.467,82.934,76.066,71.712,67.608,88.09,83.759,104.046,92.547,103.733,91.855,82.467,77.805,77.599,83.451,91.014,93.593,88.063,97.343,na,na,81.513,84.559
2006 Dec,78.554,79.045,75.446,74.392,76.304,75.775,68.205,66.66,73.24,78.178,89.245,83.726,78.798,81.695,81.592,87.129,81.295,87.706,94.97,69.081,65.769,85.804,82.02,96.861,76.607,77.485,82.725,76.144,72.196,68.27,88.093,84.37,104.007,93.83,103.535,91.882,85.249,77.799,77.593,83.451,91.027,93.633,88.06,97.319,na,na,81.785,84.769
2007 Jan,77.291,79.662,76.827,74.357,76.428,79.125,68.434,67.112,73.111,84.504,90.064,83.211,78.223,81.681,81.308,87.725,81.328,87.982,93.836,66.278,59.731,81.807,81.689,95.898,76.624,77.639,82.843,76.6,71.623,67.422,88.249,84.055,104.006,92.759,103.271,91.875,83.277,78.457,78.278,83.536,91.216,93.966,88.078,98.605,na,na,81.834,84.842
2007 Feb,77.869,79.958,77.295,74.164,77.993,84.005,68.537,66.909,72.855,79.264,89.995,83.659,78.29,81.836,81.57,88.091,81.44,87.982,95.343,68.257,63.272,81.748,81.905,96.417,76.674,78.048,83.29,76.909,70.957,66.496,88.249,83.76,104.231,92.646,103.436,91.875,82.908,78.594,78.421,83.536,91.143,94.062,88.039,97.567,na,na,81.721,84.91
2007 Mar,77.819,79.204,75.698,74.807,77.002,77.062,67.878,67.868,72.646,76.8,90.453,84.316,78.693,81.778,81.323,87.753,81.421,87.982,97.539,68.241,64.302,81.718,81.973,96.682,76.632,78.172,83.125,77.148,70.441,65.783,88.253,83.28,104.274,93.04,103.252,91.785,83.888,78.535,78.359,83.536,91.297,93.762,88.078,99.707,na,na,81.429,84.781
2007 Apr,78.417,79.136,75.452,75.134,76.745,75.763,67.813,68.784,72.862,75.992,90.612,84.566,79.323,81.854,81.676,87.61,81.426,89.451,97.56,67.838,65.554,79.275,82.317,96.659,77.199,78.92,83.91,77.853,72.23,68.266,88.258,84.134,104.138,94.264,102.799,91.82,86.758,77.723,77.509,83.536,91.388,94.04,88.133,98.873,na,na,81.736,84.678
2007 May,78.932,79.443,76.084,75.346,76.478,76.945,69.952,69.276,73.976,76.62,88.921,84.653,79.775,81.893,81.691,87.61,81.474,89.451,95.691,67.845,66.51,79.276,82.621,96.467,77.797,79.387,83.961,78.435,73.625,70.192,88.258,85.257,104.56,93.126,103.115,91.878,84.154,77.726,77.512,83.536,91.02,93.651,88.158,97.74,na,na,82.078,84.752
2007 Jun,78.778,79.774,76.638,75.906,76.332,77.324,70.84,70.094,74.325,77.842,89.559,85.967,79.996,82.04,81.676,87.61,81.674,89.451,92.265,65.827,65.205,79.208,82.507,95.708,78.047,79.771,84.791,78.639,74.291,71.111,88.274,85.547,104.57,93.585,102.744,91.889,85.396,77.736,77.522,83.536,91.061,93.943,88.158,97.057,na,na,82.151,84.761
2007 Jul,80.36,80.934,77.653,76.676,77.003,78.298,72.078,72.429,75.775,78.792,90.433,87.241,81.066,83.315,83.438,89.269,82.799,89.79,95.859,69.569,68.28,84.536,81.933,96.226,76.828,81.448,87.278,79.813,74.977,72.063,88.291,85.613,105.858,93.613,103.77,92.743,84.407,79.776,79.58,85.216,93.095,95.213,91.001,98.313,na,na,83.273,85.923
2007 Aug,80.778,81.202,77.947,76.277,77.543,78.959,72.433,72.567,76.089,79.976,89.966,86.946,80.195,83.561,83.511,89.27,83.111,89.79,97.256,69.695,69.136,84.76,82.257,97.016,76.898,81.652,87.904,79.661,75.468,72.738,88.291,86.141,105.761,93.793,104.254,92.781,84.37,79.789,79.594,85.216,93.565,95.871,91.011,100.864,na,na,83.51,86.124
2007 Sep,80.365,81.549,78.418,76.895,78.273,78.508,74.064,72.869,77.025,79.199,90.603,88.871,80.575,83.805,83.514,89.159,83.436,89.79,96.266,68.794,67.158,84.746,82.049,96.4,76.917,81.65,88.015,79.576,74.355,71.166,88.291,86.856,105.456,94.557,104.32,92.839,85.868,80.165,79.988,85.216,93.456,95.556,91.049,99.606,na,na,83.438,86.303
2007 Oct,81.503,81.969,78.952,77.7,80.105,78.603,74.518,75.286,77.19,78.066,92.615,89.192,80.575,84.129,84.581,89.159,83.601,91.322,95.787,70.971,69.889,87.23,81.959,96.04,76.978,81.948,88.86,79.817,76.569,74.077,88.767,87.775,106.842,95.781,104.258,92.837,88.423,80.234,79.981,86.905,93.293,95.344,91.13,98.117,na,na,84.168,86.783
2007 Nov,82.127,82.853,80.015,79.652,81.577,78.207,75.393,76.438,77.493,80.521,92.4,90.347,80.959,84.862,84.626,89.173,84.547,91.322,97.633,71.492,70.848,87.899,82.023,96.226,76.973,82.035,88.907,79.875,76.627,74.121,88.767,89.525,106.56,96.455,104.366,92.863,89.707,80.231,79.979,86.905,93.64,95.549,91.104,100.31,na,na,84.684,87.293
